iter	Passed	Remaining
4779	43928	2021
4780	43938	2012
4781	43948	2003
4782	43957	1994
4783	43964	1985
4784	43971	1975
4785	43980	1966
4786	43987	1957
4787	43994	1947
4788	44001	1938
4789	44008	1929
4790	44015	1920
4791	44022	1910
4792	44029	1901
4793	44037	1892
4794	44044	1883
4795	44051	1873
4796	44058	1864
4797	44065	1855
4798	44072	1845
4799	44080	1836
4800	44087	1827
4801	44094	1818
4802	44102	1808
4803	44109	1799
4804	44116	1790
4805	44123	1781
4806	44130	1771
4807	44138	1762
4808	44146	1753
4809	44154	1744
4810	44164	1734
4811	44174	1725
4812	44183	1716
4813	44190	1707
4814	44197	1698
4815	44205	1688
4816	44212	1679
4817	44222	1670
4818	44229	1661
4819	44236	1651
4820	44243	1642
4821	44250	1633
4822	44258	1624
4823	44265	1614
4824	44273	1605
4825	44280	1596
4826	44288	1587
4827	44295	1578
4828	44302	1568
4829	44309	1559
4830	44316	1550
4831	44323	1541
4832	44331	1531
4833	44338	1522
4834	44345	1513
4835	44352	1504
4836	44359	1494
4837	44367	1485
4838	44374	1476
4839	44382	1467
4840	44392	1458
4841	44404	1448
4842	44414	1439
4843	44422	1430
4844	44430	1421
4845	44438	1412
4846	44446	1403
4847	44454	1393
4848	44462	1384
4849	44471	1375
4850	44479	1366
4851	44487	1356
4852	44495	1347
4853	44504	1338
4854	44514	1329
4855	44524	1320
4856	44531	1311
4857	44538	1301
4858	44545	1292
4859	44552	1283
4860	44562	1274
4861	44572	1265
4862	44579	1255
4863	44587	1246
4864	44594	1237
4865	44601	1228
4866	44612	1219
4867	44624	1210
4868	44633	1200
4869	44640	1191
4870	44647	1182
4871	44656	1173
4872	44667	1164
4873	44675	1154
4874	44682	1145
4875	44689	1136
4876	44696	1127
4877	44704	1118
4878	44714	1108
4879	44722	1099
4880	44730	1090
4881	44737	1081
4882	44744	1072
4883	44752	1062
4884	44763	1053
4885	44771	1044
4886	44778	1035
4887	44786	1026
4888	44794	1017
4889	44801	1007
4890	44812	998
4891	44820	989
4892	44827	980
4893	44835	971
4894	44844	961
4895	44856	952
4896	44867	943
4897	44874	934
4898	44881	925
4899	44889	916
4900	44896	906
4901	44905	897
4902	44915	888
4903	44923	879
4904	44930	870
4905	44937	861
4906	44944	851
4907	44953	842
4908	44964	833
4909	44971	824
4910	44978	815
4911	44985	805
4912	44993	796
4913	45002	787
4914	45012	778
4915	45019	769
4916	45026	760
4917	45037	750
4918	45046	741
4919	45057	732
4920	45067	723
4921	45076	714
4922	45086	705
4923	45093	696
4924	45103	686
4925	45112	677
4926	45119	668
4927	45126	659
4928	45134	650
4929	45141	640
4930	45150	631
4931	45160	622
4932	45167	613
4933	45175	604
4934	45182	595
4935	45189	585
4936	45200	576
4937	45209	567
4938	45216	558
4939	45223	549
4940	45231	540
4941	45238	530
4942	45247	521
4943	45257	512
4944	45264	503
4945	45271	494
4946	45279	485
4947	45286	475
4948	45296	466
4949	45309	457
4950	45319	448
4951	45328	439
4952	45337	430
4953	45351	421
4954	45362	411
4955	45371	402
4956	45380	393
4957	45391	384
4958	45402	375
4959	45413	366
4960	45422	357
4961	45430	347
4962	45439	338
4963	45451	329
4964	45462	320
4965	45472	311
4966	45482	302
4967	45491	293
4968	45501	283
4969	45511	274
4970	45519	265
4971	45526	256
4972	45533	247
4973	45540	238
4974	45548	228
4975	45556	219
4976	45563	210
4977	45570	201
4978	45577	192
4979	45584	183
4980	45591	173
4981	45598	164
4982	45605	155
4983	45613	146
4984	45620	137
4985	45627	128
4986	45634	118
4987	45642	109
4988	45649	100
4989	45657	91
4990	45664	82
4991	45671	73
4992	45678	64
4993	45685	54
4994	45693	45
4995	45700	36
4996	45707	27
4997	45714	18
4998	45722	9
4999	45730	0
