iter	RMSE
2905	0.04216654952
2906	0.04215617359
2907	0.04214479949
2908	0.04214048857
2909	0.04213875186
2910	0.04213245627
2911	0.04212247905
2912	0.04211166751
2913	0.04211034078
2914	0.04210680291
2915	0.0420850393
2916	0.04207839913
2917	0.04206063684
2918	0.04205878782
2919	0.04203979788
2920	0.04202793487
2921	0.04202209385
2922	0.04201621895
2923	0.04199224788
2924	0.04198943405
2925	0.04197084428
2926	0.04194741482
2927	0.04191841304
2928	0.0419110366
2929	0.0418977029
2930	0.04188134669
2931	0.04186918776
2932	0.04184150477
2933	0.0418360981
2934	0.04182365913
2935	0.04181086069
2936	0.04180185642
2937	0.04178816854
2938	0.04177757522
2939	0.04176864529
2940	0.04176072831
2941	0.04175459922
2942	0.04175168667
2943	0.04173914825
2944	0.04173325672
2945	0.04172471636
2946	0.04170027386
2947	0.04169563705
2948	0.04167360905
2949	0.04164651698
2950	0.04163763797
2951	0.04163560878
2952	0.0416218179
2953	0.04160469827
2954	0.04158349153
2955	0.04157957138
2956	0.04156968709
2957	0.04155607745
2958	0.04154475109
2959	0.04153466678
2960	0.04152573801
2961	0.04151286593
2962	0.04150135569
2963	0.04149965613
2964	0.04149067501
2965	0.04147113535
2966	0.04145220545
2967	0.04145067309
2968	0.04144140873
2969	0.04142749336
2970	0.04141967124
2971	0.04140121768
2972	0.04138941666
2973	0.04137472876
2974	0.04137190678
2975	0.04134917883
2976	0.04133995769
2977	0.04133014494
2978	0.0413211878
2979	0.04131220621
2980	0.04129949979
2981	0.04128859656
2982	0.04127269094
2983	0.04126153447
2984	0.04124232875
2985	0.04124049947
2986	0.04123405238
2987	0.04122245034
2988	0.04120308461
2989	0.04119596657
2990	0.04118269689
2991	0.04116148635
2992	0.04115264605
2993	0.0411360463
2994	0.04112616307
2995	0.04110286945
2996	0.04108828011
2997	0.04107330784
2998	0.04105810552
2999	0.04103286911
3000	0.04101975655
3001	0.04100498456
3002	0.04099637327
3003	0.04099469372
3004	0.04098430966
3005	0.04096725052
3006	0.04095844166
3007	0.04094980938
3008	0.04094199023
3009	0.04094015509
3010	0.04093308862
3011	0.04092313284
3012	0.04091142998
3013	0.04090956073
3014	0.04090797727
3015	0.04089025531
3016	0.04087635361
3017	0.04086194525
3018	0.04085304903
3019	0.04084340023
3020	0.04083116998
3021	0.04082847886
3022	0.04081989347
3023	0.04080471576
3024	0.04078428389
3025	0.04078206582
3026	0.04077719753
3027	0.04076882312
3028	0.04074655567
3029	0.04073995322
3030	0.04072571872
3031	0.04071628089
3032	0.04069430682
3033	0.04068046353
3034	0.04065238244
3035	0.04065124382
3036	0.04063568547
3037	0.04063024863
3038	0.04060613955
3039	0.04058249455
3040	0.04057993236
3041	0.0405749587
3042	0.04056501472
3043	0.040549124
3044	0.04052651159
3045	0.04052497356
3046	0.04050453008
3047	0.04048593418
3048	0.04047055869
3049	0.04045713669
3050	0.04045574412
3051	0.04044015525
3052	0.04043577563
3053	0.04042048608
3054	0.04040574841
3055	0.04039160393
3056	0.04037596945
3057	0.04035517851
3058	0.04034713969
3059	0.04033431975
3060	0.04032211656
3061	0.04030630825
3062	0.04030167154
3063	0.04027145236
3064	0.04026780376
3065	0.04025628382
3066	0.04024123821
3067	0.04023024702
3068	0.04021594012
3069	0.04019668138
3070	0.04018240269
3071	0.04017236589
3072	0.04015860518
3073	0.04014712856
3074	0.04013891433
3075	0.04012806774
3076	0.0401265152
3077	0.04011137916
3078	0.04010983417
3079	0.04009178046
3080	0.04007192503
3081	0.04004700724
3082	0.04003053286
3083	0.04002365215
3084	0.04001013075
3085	0.03998739128
3086	0.03997664686
3087	0.03996194994
3088	0.0399454735
3089	0.03992713465
3090	0.03990418463
3091	0.03988797345
3092	0.03987211077
3093	0.03985152107
3094	0.03984012978
3095	0.03981730999
3096	0.03980253214
3097	0.03977986809
3098	0.03976887291
3099	0.03976205957
3100	0.03976048411
3101	0.03974147282
3102	0.03973724039
3103	0.03972013749
3104	0.03970366457
3105	0.03968771365
3106	0.03968570343
3107	0.03967559673
3108	0.0396567633
3109	0.03963624601
3110	0.03962543111
3111	0.03960946786
3112	0.03959142811
3113	0.03957672668
3114	0.03956318353
3115	0.03955027553
3116	0.03953311891
3117	0.03951514173
3118	0.03949586726
3119	0.0394760699
3120	0.03945682086
3121	0.03944784743
3122	0.03943745631
3123	0.03941492328
3124	0.03939254987
3125	0.03938701116
3126	0.03938083442
3127	0.03936469419
3128	0.03934971517
3129	0.03933265942
3130	0.03932209215
3131	0.03930805966
3132	0.03927833962
3133	0.03926745269
3134	0.0392615615
3135	0.03925975412
3136	0.03923846594
3137	0.03922729602
3138	0.03922613824
3139	0.0392136197
3140	0.03921100541
3141	0.0392039845
3142	0.03920211916
3143	0.03920065619
3144	0.03917929983
3145	0.03917773275
3146	0.03915892109
3147	0.03913815357
3148	0.03912161411
3149	0.03911008298
3150	0.03910433928
3151	0.03909253918
3152	0.03908982108
3153	0.03908150449
3154	0.03906932492
3155	0.03905489662
3156	0.03904333608
3157	0.03903466557
3158	0.03903218152
3159	0.0390224567
3160	0.03902094858
3161	0.0389994428
3162	0.03899760034
3163	0.03898889739
3164	0.0389682877
3165	0.03895391782
3166	0.03894134903
3167	0.0389391524
3168	0.03893681667
3169	0.03893280224
3170	0.03893166501
3171	0.03891891711
3172	0.0389033452
3173	0.0389016641
3174	0.03888851367
3175	0.03888657432
3176	0.03887621535
3177	0.03885487023
3178	0.03884330501
3179	0.03883094401
3180	0.03882952321
3181	0.03882766066
3182	0.03882206295
3183	0.03880822184
3184	0.03880664201
3185	0.0387966258
3186	0.03879219922
3187	0.03878052972
3188	0.03876858406
3189	0.03875885121
3190	0.03874671338
3191	0.03873629915
3192	0.03872603082
3193	0.03871134457
3194	0.0386974776
3195	0.03868287861
3196	0.03867037344
3197	0.03864699126
3198	0.03862924498
3199	0.03861220218
3200	0.03859958034
3201	0.03859219612
3202	0.03857491341
3203	0.03855481441
3204	0.03853931452
3205	0.03852212559
3206	0.03851297297
3207	0.03850138787
3208	0.03849369661
3209	0.03848790692
3210	0.03847193256
3211	0.03845873418
3212	0.03843741043
3213	0.03843594407
3214	0.03843468264
3215	0.03842734767
3216	0.03841148771
3217	0.03838575277
3218	0.03836606445
3219	0.03836435358
3220	0.03835137059
3221	0.03834690717
3222	0.03833474566
3223	0.03831299328
3224	0.03830410583
3225	0.03829373273
3226	0.03828116275
3227	0.03827181588
3228	0.0382559887
3229	0.03824657477
3230	0.03823521119
3231	0.03823381358
3232	0.03822091253
3233	0.03821020585
3234	0.03818871237
3235	0.03818738508
3236	0.03816790843
3237	0.03815249166
3238	0.03813728508
3239	0.03811717962
3240	0.03809616554
3241	0.03808342711
3242	0.0380815382
3243	0.03807469067
3244	0.03807242334
3245	0.03806306168
3246	0.03804659316
3247	0.03803635695
3248	0.03801651341
3249	0.03800226089
3250	0.03798667437
3251	0.03797453638
3252	0.03795656411
3253	0.03794204101
3254	0.03794048497
3255	0.03793743127
3256	0.037918488
3257	0.03790369019
3258	0.03789329943
3259	0.03788596289
3260	0.03787455457
3261	0.03786309377
3262	0.0378566104
3263	0.03784413328
3264	0.03783245331
3265	0.03781911123
3266	0.03781112217
3267	0.03780631051
3268	0.03779008212
3269	0.03777481579
3270	0.03777345168
3271	0.03775692783
3272	0.03774405892
3273	0.03773098916
3274	0.03772054172
3275	0.03770516948
3276	0.03769511631
3277	0.03768833457
3278	0.03768664308
3279	0.03767527036
3280	0.03766923971
3281	0.03766010247
3282	0.03764913962
3283	0.03764041832
3284	0.03762606133
3285	0.03761053716
3286	0.03760883424
3287	0.03760569451
3288	0.03759764236
3289	0.03758746497
3290	0.03757772985
3291	0.03757229532
3292	0.03755835825
3293	0.0375511317
3294	0.0375394559
3295	0.03753141184
3296	0.03752638179
3297	0.03751264618
3298	0.03750467411
3299	0.03750279578
3300	0.03750167956
3301	0.03749431219
3302	0.03749272551
3303	0.03747610324
3304	0.03745689707
3305	0.03744988307
3306	0.03743464102
3307	0.03741749176
3308	0.03741588918
3309	0.03740138846
3310	0.03739974523
3311	0.03737844207
3312	0.03737027393
3313	0.03736890626
3314	0.03736705429
3315	0.0373557719
3316	0.0373455417
3317	0.03733886015
3318	0.03733212855
3319	0.03732032453
3320	0.03731890778
3321	0.03731443643
3322	0.03729825408
3323	0.0372918409
3324	0.03727209476
3325	0.03725171357
3326	0.03724582527
3327	0.03723198288
3328	0.03721216119
3329	0.0371993881
3330	0.03719474193
3331	0.03717595618
3332	0.03716604117
3333	0.03715294566
3334	0.03713959527
3335	0.03713794194
3336	0.03711864114
3337	0.03710016828
3338	0.03709865114
3339	0.03709718385
3340	0.03708329932
3341	0.03706655411
3342	0.03705045512
3343	0.03704873667
3344	0.03703954832
3345	0.0370340568
3346	0.03703254603
3347	0.03703128109
3348	0.03702334601
3349	0.03701414482
3350	0.037001503
3351	0.03699023177
3352	0.03697448811
3353	0.03696660794
3354	0.03696113122
3355	0.03693750663
3356	0.03692079663
3357	0.03690896344
3358	0.03688678584
3359	0.03687689422
3360	0.03686382783
3361	0.03684178049
3362	0.03683430767
3363	0.03682850617
3364	0.03682674591
3365	0.03681911255
3366	0.03680929814
3367	0.03679247796
3368	0.0367802066
3369	0.03675978187
3370	0.03674412975
3371	0.03673793482
3372	0.03672636169
3373	0.03671029787
3374	0.03670907564
3375	0.03669733224
3376	0.03669617047
3377	0.03668271856
3378	0.03667039555
3379	0.03665555805
3380	0.03664788654
3381	0.03664157513
3382	0.03662868187
3383	0.03661462998
3384	0.03660437584
3385	0.0365993434
3386	0.03659778426
3387	0.03658196075
3388	0.03657148637
3389	0.03656014821
3390	0.03655364243
3391	0.03654672582
3392	0.03654530511
3393	0.03653744452
3394	0.03652616164
3395	0.03650389651
3396	0.03650050363
3397	0.03648739297
3398	0.03646973331
3399	0.03645371292
3400	0.03644166815
3401	0.03643996851
3402	0.03643854184
3403	0.03643738229
3404	0.03643574027
3405	0.03642073292
3406	0.03640883923
3407	0.03639683593
3408	0.03639158533
3409	0.03638044049
3410	0.03637907142
3411	0.03637778985
3412	0.03636646848
3413	0.03635679259
3414	0.03635383783
3415	0.03635270871
3416	0.03633979559
3417	0.03633863747
3418	0.03632852988
3419	0.03632105195
3420	0.03630515375
3421	0.03630386613
3422	0.03629877673
3423	0.03628792622
3424	0.03628631498
3425	0.03627388025
3426	0.03626194561
3427	0.03625824874
3428	0.03624786411
3429	0.03623467779
3430	0.03622269248
3431	0.03620928256
3432	0.03620800233
3433	0.03619558669
3434	0.03617372563
3435	0.03615116293
3436	0.03614054596
3437	0.03612544227
3438	0.03611169572
3439	0.03610004393
3440	0.03607596581
3441	0.03606361605
3442	0.03605349277
3443	0.03603411253
3444	0.03603003117
3445	0.03601771593
3446	0.0360104305
3447	0.03599396809
3448	0.03598478516
3449	0.03598086044
3450	0.03597226257
3451	0.0359597637
3452	0.03595501265
3453	0.03594554387
3454	0.03593934629
3455	0.03592096974
3456	0.03591941781
3457	0.03591820499
3458	0.03591008887
3459	0.0359053392
3460	0.03589998817
3461	0.03589503648
3462	0.035883066
3463	0.03586334728
3464	0.03584565194
3465	0.03583770903
3466	0.03581888671
3467	0.03581734589
3468	0.03580771798
3469	0.0357965589
3470	0.03578979662
3471	0.03577501106
3472	0.03576446621
3473	0.03575102158
3474	0.03574210964
3475	0.03574036911
3476	0.03572254716
3477	0.03570934403
3478	0.03570800738
3479	0.03570632247
3480	0.03569926347
3481	0.03568506535
3482	0.03567789238
3483	0.03567664279
3484	0.03566514539
3485	0.03565313099
3486	0.03565188996
3487	0.03563597448
3488	0.03562878716
3489	0.03561829244
3490	0.03561708187
3491	0.0356156554
3492	0.03560160065
3493	0.03559544561
3494	0.03558074447
3495	0.03556720218
3496	0.03554897167
3497	0.03553862606
3498	0.03553742831
3499	0.03553155973
3500	0.03552360776
3501	0.03551265383
3502	0.03549514176
3503	0.03548936205
3504	0.03548791277
3505	0.03548501978
3506	0.03548363864
3507	0.03547837144
3508	0.03547711029
3509	0.03546426785
3510	0.03545620236
3511	0.03543651325
3512	0.03543479299
3513	0.03543327735
3514	0.03542320955
3515	0.03542181486
3516	0.03541233224
3517	0.0354111892
3518	0.03539886737
3519	0.03538646463
3520	0.03537537288
3521	0.03536916034
3522	0.03535584908
3523	0.03534183546
3524	0.03533083314
3525	0.03531651917
3526	0.03530641753
3527	0.03530047576
3528	0.03529901275
3529	0.0352858574
3530	0.0352759693
3531	0.03525535839
3532	0.0352411307
3533	0.03523588017
3534	0.03522020088
3535	0.03520432797
3536	0.03520321164
3537	0.03519298753
3538	0.03519170119
3539	0.03518679037
3540	0.03518539807
3541	0.03517227981
3542	0.03516319386
3543	0.03514249348
3544	0.03512290469
3545	0.03511132306
3546	0.03510093429
3547	0.03508179376
3548	0.03506983743
3549	0.03506597279
3550	0.03506112028
3551	0.03505915167
3552	0.03504725323
3553	0.03503463121
3554	0.03502292164
3555	0.03501779833
3556	0.03499859882
3557	0.03499741081
3558	0.03499008842
3559	0.03497449568
3560	0.03496466797
3561	0.03495765402
3562	0.03494815365
3563	0.03494671496
3564	0.0349388633
3565	0.03493686925
3566	0.0349357035
3567	0.03492475745
3568	0.03491342151
3569	0.03490863364
3570	0.03489945932
3571	0.03489368623
3572	0.03488135985
3573	0.03488056101
3574	0.03486947758
3575	0.03486422666
3576	0.0348497849
3577	0.03484846807
3578	0.03484675382
3579	0.03484526148
3580	0.03483145685
3581	0.03483013841
3582	0.03482473117
3583	0.03480947579
3584	0.03479779738
3585	0.0347930661
3586	0.03479110927
3587	0.03478965463
3588	0.03477933603
3589	0.03477450432
3590	0.03476808512
3591	0.03474319811
3592	0.03472971708
3593	0.03471795846
3594	0.03470818029
3595	0.03469358838
3596	0.03468081711
3597	0.03467935829
3598	0.03466052313
3599	0.03464980218
3600	0.03463288596
3601	0.03462725173
3602	0.03461856353
3603	0.03460322076
3604	0.03460159314
3605	0.03458294202
3606	0.0345629445
3607	0.03455537851
3608	0.03455407553
3609	0.03454571292
3610	0.03454101782
3611	0.03453113711
3612	0.03452961209
3613	0.03451388838
3614	0.03450270505
3615	0.03448690913
3616	0.0344773372
3617	0.0344615986
3618	0.0344386174
3619	0.03442108953
3620	0.03441650221
3621	0.03441266678
3622	0.03440633851
3623	0.03439879347
3624	0.03439174239
3625	0.0343727767
3626	0.0343589131
3627	0.03434900486
3628	0.03433608804
3629	0.03432657115
3630	0.03432258673
3631	0.03431632035
3632	0.03430064978
3633	0.03428676468
3634	0.03427715454
3635	0.03426423814
3636	0.03424597213
3637	0.03423678234
3638	0.03422173686
3639	0.03422064504
3640	0.03420712801
3641	0.0341969834
3642	0.03417308366
3643	0.0341582349
3644	0.03414251892
3645	0.03414128232
3646	0.03413451645
3647	0.03412129343
3648	0.03411362221
3649	0.03410480369
3650	0.03409094229
3651	0.03407441496
3652	0.03406358395
3653	0.03405413577
3654	0.03405278337
3655	0.03405152546
3656	0.03403809947
3657	0.03403332748
3658	0.03401058062
3659	0.0339961243
3660	0.03398343442
3661	0.03398220628
3662	0.03397474918
3663	0.0339604947
3664	0.03394997332
3665	0.03393869714
3666	0.03393396598
3667	0.033925591
3668	0.03392426654
3669	0.03390909233
3670	0.0339080077
3671	0.03389451035
3672	0.03388065919
3673	0.03387537668
3674	0.03387021429
3675	0.03386155271
3676	0.0338571585
3677	0.03384312005
3678	0.03383280383
3679	0.03381921135
3680	0.03381422426
3681	0.03380005388
3682	0.03378223657
3683	0.03377292673
3684	0.03377176493
3685	0.03376118584
3686	0.03375067652
3687	0.03374516106
3688	0.03373065008
3689	0.03372947395
3690	0.03372436005
3691	0.0337160962
3692	0.03370732255
3693	0.03369789562
3694	0.03368403429
3695	0.03367701147
3696	0.03365730783
3697	0.03365618074
3698	0.03365482285
3699	0.03363704227
3700	0.03363581954
3701	0.03362811004
3702	0.03361908155
3703	0.03361196165
3704	0.03360785926
3705	0.03359865025
3706	0.03358722872
3707	0.03357562654
3708	0.03356104369
3709	0.03355980235
3710	0.03354635416
3711	0.03353991923
3712	0.03353831083
3713	0.03353687055
3714	0.03352497459
3715	0.03352372386
3716	0.03352252877
3717	0.0334972449
3718	0.03349362785
3719	0.03349116003
3720	0.03347784548
3721	0.03347222106
3722	0.03345574404
3723	0.03343970818
3724	0.03343817764
3725	0.03342639634
3726	0.03341362999
3727	0.03341212928
3728	0.03339892725
3729	0.03339785217
3730	0.03339624295
3731	0.03339081281
3732	0.03338985741
3733	0.03337673154
3734	0.03337116159
3735	0.03336472792
3736	0.03335477372
3737	0.03335376599
3738	0.03334670552
3739	0.03333551056
3740	0.03332395921
3741	0.03330870731
3742	0.03330406017
3743	0.03329786789
3744	0.03327848863
3745	0.03326303992
3746	0.03325520902
3747	0.03325341767
3748	0.0332367602
3749	0.03322132494
3750	0.03321551471
3751	0.03321026302
3752	0.03319973683
3753	0.03318606744
3754	0.0331707023
3755	0.03316304944
3756	0.03315180391
3757	0.03314221525
3758	0.03314108375
3759	0.0331276289
3760	0.03312156777
3761	0.0331063694
3762	0.0331022109
3763	0.03309774924
3764	0.03308356637
3765	0.03307681566
3766	0.0330614505
3767	0.03305556832
3768	0.03304810803
3769	0.0330309785
3770	0.03301442656
3771	0.03301321309
3772	0.03300378258
3773	0.03298384674
3774	0.03297661142
3775	0.0329669054
3776	0.03295666752
3777	0.03295420403
3778	0.03293841823
3779	0.03291825324
3780	0.03291699424
3781	0.03291323426
3782	0.03289572987
3783	0.03288195212
3784	0.03287192947
3785	0.03286164292
3786	0.03284581781
3787	0.03283631108
3788	0.03282680881
3789	0.03281466616
3790	0.03280310861
3791	0.03278614165
3792	0.03277142849
3793	0.03276599611
3794	0.0327480472
3795	0.03273637268
3796	0.03272653633
3797	0.03271522874
3798	0.03270673069
3799	0.03269152898
3800	0.03267779786
3801	0.03266950167
3802	0.03266809806
3803	0.03266054774
3804	0.0326577514
3805	0.03265653221
3806	0.0326512546
3807	0.03264362377
3808	0.0326408297
3809	0.0326274258
3810	0.03262042524
3811	0.03261429007
3812	0.03259547178
3813	0.03258488462
3814	0.03258387863
3815	0.03258264118
3816	0.03258168972
3817	0.03257105177
3818	0.03256236274
3819	0.03256141353
3820	0.03255712675
3821	0.03254761903
3822	0.03253368136
3823	0.03253278007
3824	0.03251665255
3825	0.0325115276
3826	0.03251040141
3827	0.03250642633
3828	0.03250120953
3829	0.03249212593
3830	0.03247693529
3831	0.03247569543
3832	0.03247174971
3833	0.03245547483
3834	0.03244464455
3835	0.03244365247
3836	0.03242269754
3837	0.0324155017
3838	0.0323995804
3839	0.03239301149
3840	0.03238400015
3841	0.03237962812
3842	0.0323643083
3843	0.03235496143
3844	0.03234198758
3845	0.03232786227
3846	0.03231149169
3847	0.03229432162
3848	0.03227356993
3849	0.03226930907
3850	0.03225562003
3851	0.03224656485
3852	0.03223873577
3853	0.03222991836
3854	0.03222383261
3855	0.03222227082
3856	0.03221550879
3857	0.0322093925
3858	0.03220628838
3859	0.03220262739
3860	0.03218820061
3861	0.03217644867
3862	0.03217269386
3863	0.03216270657
3864	0.03216163518
3865	0.03216057479
3866	0.03214457122
3867	0.0321423619
3868	0.03213339898
3869	0.03212378665
3870	0.03211018113
3871	0.03210932226
3872	0.03209287553
3873	0.03209152933
3874	0.03208127183
3875	0.03207105723
3876	0.03205616938
3877	0.03204720433
3878	0.03204177233
3879	0.03201774842
3880	0.03200245044
3881	0.03198667032
3882	0.03197398254
3883	0.03196403948
3884	0.03195734448
3885	0.03195351084
3886	0.0319331611
3887	0.03192283301
3888	0.03190662674
3889	0.03189543891
3890	0.03188440274
3891	0.03187938638
3892	0.03185593626
3893	0.03184355806
3894	0.03183349067
3895	0.03181871991
3896	0.03181086065
3897	0.03180929524
3898	0.03180825301
3899	0.03178903295
3900	0.03178206248
3901	0.03177678945
3902	0.03176373629
3903	0.03174883478
3904	0.03174440891
3905	0.03173660499
3906	0.03171508688
3907	0.03171080977
3908	0.03170956311
3909	0.03170661251
3910	0.03169107069
3911	0.03167909177
3912	0.03167812384
3913	0.03166718815
3914	0.03165339956
3915	0.03165229152
3916	0.03164285261
3917	0.0316417368
3918	0.03163142535
3919	0.03163031786
3920	0.03162310217
3921	0.03160941841
3922	0.03160062901
3923	0.03159496157
3924	0.03158902734
3925	0.03158312965
3926	0.03157762627
3927	0.0315765582
3928	0.03157260637
3929	0.03156721472
3930	0.03156271847
3931	0.03154583549
3932	0.03153719087
3933	0.0315236258
3934	0.03151786162
3935	0.03151457998
3936	0.03151337167
3937	0.03151229289
3938	0.03151112989
3939	0.03150345239
3940	0.03149862048
3941	0.0314975073
3942	0.03148522931
3943	0.03148415128
3944	0.03147576371
3945	0.03146562536
3946	0.03145617007
3947	0.03145161458
3948	0.03144022294
3949	0.0314277568
3950	0.03142656877
3951	0.03141407952
3952	0.03140111572
3953	0.03139176795
3954	0.0313814358
3955	0.03138045715
3956	0.03137349901
3957	0.03136324977
3958	0.03136230682
3959	0.03136140954
3960	0.03136030084
3961	0.03135539877
3962	0.03134824988
3963	0.03133363081
3964	0.03132421136
3965	0.03131067552
3966	0.03130456857
3967	0.03130352631
3968	0.03129803499
3969	0.03127643672
3970	0.03127291457
3971	0.03125228739
3972	0.03123769814
3973	0.03122876733
3974	0.03122494906
3975	0.0312109189
3976	0.03119385514
3977	0.03119149453
3978	0.03118529281
3979	0.03118183909
3980	0.03117484354
3981	0.0311737905
3982	0.03116884567
3983	0.03116084619
3984	0.03115582352
3985	0.03114365834
3986	0.0311302956
3987	0.03112175119
3988	0.03110867131
3989	0.03110446418
3990	0.03109582433
3991	0.03108595582
3992	0.03107934891
3993	0.031062776
3994	0.03105201095
3995	0.03105105091
3996	0.0310438529
3997	0.03103471375
3998	0.03102203272
3999	0.03100918931
4000	0.03100218795
4001	0.03099668421
4002	0.0309926332
4003	0.03098273776
4004	0.03096996185
4005	0.03096615728
4006	0.03095509581
4007	0.03094013378
4008	0.03092491965
4009	0.03090659587
4010	0.03090094383
4011	0.0308999379
4012	0.03088578701
4013	0.03086928649
4014	0.03086014004
4015	0.0308496083
4016	0.03084854444
4017	0.03084340749
4018	0.03083353777
4019	0.03082583258
4020	0.03081451602
4021	0.03080287027
4022	0.03078657555
4023	0.03077730876
4024	0.03077411777
4025	0.03075806279
4026	0.03075692149
4027	0.03074580607
4028	0.03073838066
4029	0.03072628879
4030	0.03072014133
4031	0.03071082712
4032	0.03070418288
4033	0.03069191974
4034	0.03068128949
4035	0.03067926192
4036	0.03067698763
4037	0.03067593286
4038	0.03066714665
4039	0.03065535197
4040	0.03064510892
4041	0.03062630346
4042	0.03061181858
4043	0.03060581652
4044	0.03059744594
4045	0.03058749647
4046	0.03058670937
4047	0.03057343193
4048	0.03056783607
4049	0.03055291341
4050	0.03054445056
4051	0.03053296958
4052	0.03052260949
4053	0.0305204788
4054	0.03050906715
4055	0.03049667516
4056	0.03048466383
4057	0.03046921379
4058	0.03046843024
4059	0.0304598289
4060	0.03044587726
4061	0.03043246076
4062	0.03042167248
4063	0.03040935285
4064	0.03040196633
4065	0.03038771746
4066	0.03038691495
4067	0.03037053988
4068	0.03036586688
4069	0.03036480747
4070	0.0303521883
4071	0.03034773549
4072	0.03034267847
4073	0.03033729268
4074	0.03033642024
4075	0.03033549819
4076	0.03033166001
4077	0.03031889328
4078	0.03031331075
4079	0.03030800974
4080	0.03030223496
4081	0.03028555769
4082	0.0302821014
4083	0.03028118557
4084	0.03028014602
4085	0.03027145926
4086	0.03026570169
4087	0.03025573538
4088	0.03024656624
4089	0.03024187717
4090	0.03023342766
4091	0.03022733045
4092	0.03022357682
4093	0.03022030088
4094	0.03021937746
4095	0.03020831736
4096	0.030202482
4097	0.03020177952
4098	0.03019344058
4099	0.03017767006
4100	0.03016156771
4101	0.03014970863
4102	0.03013505297
4103	0.03011969747
4104	0.03010982895
4105	0.03010037128
4106	0.03009218526
4107	0.03007944273
4108	0.03007829113
4109	0.03007444688
4110	0.03006443624
4111	0.03005790493
4112	0.03005034721
4113	0.03004514057
4114	0.03003745903
4115	0.03003198042
4116	0.03003107454
4117	0.03002076065
4118	0.03001379183
4119	0.03000797763
4120	0.03000692541
4121	0.03000563946
4122	0.03000210489
4123	0.03000102972
4124	0.02998812171
4125	0.0299818195
4126	0.02997215546
4127	0.02996336629
4128	0.02995695899
4129	0.02995325646
4130	0.02994882149
4131	0.02994791275
4132	0.02994428683
4133	0.02993923347
4134	0.0299308085
4135	0.02992141035
4136	0.0299198727
4137	0.02991638291
4138	0.02990725108
4139	0.02989415821
4140	0.02988281055
4141	0.02988199492
4142	0.02987610491
4143	0.02986754075
4144	0.02985803988
4145	0.02984410867
4146	0.02983651007
4147	0.02982610831
4148	0.02981417221
4149	0.02980745784
4150	0.02979605209
4151	0.02978893304
4152	0.02978475272
4153	0.02977302486
4154	0.0297562669
4155	0.02975551264
4156	0.02975065544
4157	0.02973745066
4158	0.02972784144
4159	0.029713551
4160	0.02971269651
4161	0.02970599941
4162	0.02970332645
4163	0.02968781674
4164	0.0296868933
4165	0.02968115574
4166	0.02967721064
4167	0.02966334432
4168	0.02965130239
4169	0.02964691315
4170	0.02963669496
4171	0.029633184
4172	0.02962936369
4173	0.02962426292
4174	0.02961969487
4175	0.0296039086
4176	0.02959027583
4177	0.02957666584
4178	0.02957039764
4179	0.0295616579
4180	0.02955374656
4181	0.02954580177
4182	0.02953769759
4183	0.02953423615
4184	0.02952284994
4185	0.02951253496
4186	0.02950278716
4187	0.02950141003
4188	0.02949678104
4189	0.02948599471
4190	0.02948472268
4191	0.02946851018
4192	0.02945611308
4193	0.02944674017
4194	0.02943643787
4195	0.02942915904
4196	0.02941742173
4197	0.02941603962
4198	0.02941130763
4199	0.02941041451
4200	0.02940955073
4201	0.02939967209
4202	0.02939068184
4203	0.02938106605
4204	0.02937161011
4205	0.02936490386
4206	0.02935228674
4207	0.02934745855
4208	0.02933370659
4209	0.02932692672
4210	0.02931146621
4211	0.02930753037
4212	0.02929659976
4213	0.02928916013
4214	0.02927876319
4215	0.02927212407
4216	0.02926234692
4217	0.02926142313
4218	0.02925142849
4219	0.02924704452
4220	0.02924404145
4221	0.02923375745
4222	0.02922115461
4223	0.02920920685
4224	0.02919636851
4225	0.02918865626
4226	0.02918001571
4227	0.02917911625
4228	0.02916760131
4229	0.02916069996
4230	0.02915079014
4231	0.02913727352
4232	0.02912781248
4233	0.02912334761
4234	0.02910896833
4235	0.02909923815
4236	0.02909861362
4237	0.02909301292
4238	0.02907716296
4239	0.02907630384
4240	0.02906577463
4241	0.02905942719
4242	0.02905221831
4243	0.02903939427
4244	0.02903852562
4245	0.02903761633
4246	0.02903692416
4247	0.02903617925
4248	0.02902649307
4249	0.02901461286
4250	0.029010023
4251	0.02899145938
4252	0.02899064757
4253	0.02897839287
4254	0.02897305901
4255	0.0289655596
4256	0.02895689828
4257	0.02894905554
4258	0.02894215547
4259	0.0289313309
4260	0.0289306207
4261	0.02892036371
4262	0.0289101529
4263	0.02890322393
4264	0.02889732342
4265	0.02888924442
4266	0.02888653388
4267	0.0288834276
4268	0.02887704038
4269	0.02887323265
4270	0.028867464
4271	0.02886590581
4272	0.0288616639
4273	0.02886089584
4274	0.02885709981
4275	0.02884735241
4276	0.02884659076
4277	0.02884302952
4278	0.02883269008
4279	0.02882121344
4280	0.02881334766
4281	0.02881256228
4282	0.02881095518
4283	0.02880461077
4284	0.02880379485
4285	0.02879049876
4286	0.02878284422
4287	0.02878143248
4288	0.02877428348
4289	0.02877088209
4290	0.02875994637
4291	0.0287532798
4292	0.02875166593
4293	0.02874438076
4294	0.02873625902
4295	0.02872019765
4296	0.02871137627
4297	0.02870585481
4298	0.02870143594
4299	0.02868797
4300	0.02867712016
4301	0.02866510077
4302	0.02865405309
4303	0.02865098583
4304	0.02865006169
